job_id,job_role,company,experience,salary,location,rating,reviews,responsibilities,posted_on,job_link,company_link,job_description,tags,company_logo_url
100424009394,Business Analyst,Agility,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,4.0,311  Reviews,"Business Requirement Analysis,Requirement Gathering,Requirement Planning,Requirement Analysis,Business Analysis,Gap Analysis,User Stories,Analysis",2 Days Ago,https://www.naukri.com/job-listings-business-analyst-agility-hyderabad-secunderabad-3-to-8-years-100424009394,https://www.naukri.com/agility-jobs-careers-84389,Experience showing adhering to Best practices to Standards is a plus. Should show prov...,"Business Requirement Analysis, Requirement Gathering, Requirement Planning, Requirement Analysis, Business Analysis, Gap Analysis, User Stories, Analysis",https://www.naukri.com/hotjobs/images/v3/agilitymay15.gif
070624006058,Hiring For Azure DB Consultants,Birlasoft,6-11 Yrs,Not disclosed,"Noida, Pune, Mumbai (All Areas)",3.8,2416  Reviews,"Azure Data Factory,Pyspark,Azure Synapse,ADF,Azure Data Lake,Azure Databricks,SQL Azure,Consulting",8 Days Ago,https://www.naukri.com/job-listings-hiring-for-azure-db-consultants-birlasoft-noida-pune-mumbai-all-areas-6-to-11-years-070624006058,https://www.naukri.com/birlasoft-jobs-careers-152,"Experience in Perform Design, Development & Deployment using Azure Services ( Databrick...","Azure Data Factory, Pyspark, Azure Synapse, ADF, Azure Data Lake, Azure Databricks, SQL Azure, Consulting",https://img.naukimg.com/logo_images/groups/v1/219806.gif
070624005978,Hiring For Azure Technical Manager,Birlasoft,12-16 Yrs,Not disclosed,"Noida, Pune, Mumbai (All Areas)",3.8,2416  Reviews,"Technical Project Manager,Azure Data Factory,Technical Manager,Management,Data,Project management,Project,Hiring",8 Days Ago,https://www.naukri.com/job-listings-hiring-for-azure-technical-manager-birlasoft-noida-pune-mumbai-all-areas-12-to-16-years-070624005978,https://www.naukri.com/birlasoft-jobs-careers-152,Mandatory Experience . Technical Project Manager experience of minimum 5+ years for dri...,"Technical Project Manager, Azure Data Factory, Technical Manager, Management, Data, Project management, Project, Hiring",https://img.naukimg.com/logo_images/groups/v1/219806.gif
020524004441,Data Modeller,Ltimindtree,5-10 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Mumbai (All Areas)",3.6,8322  Reviews,"Data Modeling,ERwin,Er Studio,Modeling,ER,Modeler,Studio,Data",3 Days Ago,https://www.naukri.com/job-listings-data-modeller-ltimindtree-pune-chennai-mumbai-all-areas-5-to-10-years-020524004441,https://www.naukri.com/ltimindtree-jobs-careers-63124,Experience:- 5+ years.,"Data Modeling, ERwin, Er Studio, Modeling, ER, Modeler, Studio, Data",https://img.naukimg.com/logo_images/groups/v1/7519247.gif
291123011599,Hiring For Mechanical/Electrical Engineer,Rakesh,0-4 Yrs,2-6 Lacs PA,"Bhubaneswar, Pune, Mumbai (All Areas)",,,"Production Engineering,electrical,Maintenance Engineering,Mechanical Engineering,Quality Control,Automobile Components,Electrical Maintenance,Automobile Production",8 Days Ago,https://www.naukri.com/job-listings-hiring-for-mechanical-electrical-engineer-mind-seed-consultants-bhubaneswar-pune-mumbai-all-areas-0-to-4-years-291123011599,,Hiring for Mechanical/Electrical Engineer We are looking for individuals who are not on...,"Production Engineering, electrical, Maintenance Engineering, Mechanical Engineering, Quality Control, Automobile Components, Electrical Maintenance, Automobile Production",
290524009040,Cluster Head-Last mile operations,Ecom Express,5-10 Yrs,5-7 Lacs PA,"Pune, Mumbai (All Areas)",4.0,3300  Reviews,"Cluster Operations,Last Mile Delivery,Last mile,3Pl,Delivery,Operations,Clustering",10 Days Ago,https://www.naukri.com/job-listings-cluster-head-last-mile-operations-ecom-express-pune-mumbai-all-areas-5-to-10-years-290524009040,https://www.naukri.com/ecom-express-jobs-careers-1037326,Locals for Mumbai & nearby locations. Graduation is mandatory. Someone who has minimum ...,"Cluster Operations, Last Mile Delivery, Last mile, 3Pl, Delivery, Operations, Clustering",https://img.naukimg.com/logo_images/groups/v1/1596468.gif
240424011876,Seclore | Cloud Ops Engineer,Seclore,2-4 Yrs,Not disclosed,"Hybrid - Mumbai, Pune",4.2,47  Reviews,"cloud admin,cloud administrator,Cloud Administration,docker,Cloud,Ops,Administration",8 Days Ago,https://www.naukri.com/job-listings-seclore-cloud-ops-engineer-seclore-mumbai-pune-2-to-4-years-240424011876,https://www.naukri.com/seclore-jobs-careers-64160,WHO ARE WE?We are global leaders in the Data-Centric Security space. Right from protect...,"cloud admin, cloud administrator, Cloud Administration, docker, Cloud, Ops, Administration",https://img.naukimg.com/logo_images/groups/v1/4628039.gif
190424011055,Assistant Sales Manager,Incred,1-3 Yrs,2.5-3.75 Lacs PA,"Pune, Ahmedabad, Mumbai (All Areas)",4.0,264  Reviews,"DSA,Sales,Management,Assistance",3 Days Ago,https://www.naukri.com/job-listings-assistant-sales-manager-incred-pune-ahmedabad-mumbai-all-areas-1-to-3-years-190424011055,https://www.naukri.com/incred-jobs-careers-2706722,isit on Dsa daily basis to DSA and maintain relation with the channel for improving bus...,"DSA, Sales, Management, Assistance",https://img.naukimg.com/logo_images/groups/v1/4677077.gif
150624007147,CASA Sales Officer (Fresher) || Largest Bank || All Mumbai,Yuva Global Services,0-4 Yrs,1.5-4 Lacs PA,"Mumbai, Pune, Mumbai (All Areas)",,,"Saving Account,Casa,Casa Acquisition,Casa Sales,Current Account,Corporate Salary,Retail Banking,HNI",Just Now,https://www.naukri.com/job-listings-casa-sales-officer-fresher-largest-bank-all-mumbai-yuva-global-services-mumbai-pune-mumbai-all-areas-0-to-4-years-150624007147,https://www.naukri.com/yuva-global-services-jobs-careers-5005956,required for CASA Accounts Immediate joiner preferred,"Saving Account, Casa, Casa Acquisition, Casa Sales, Current Account, Corporate Salary, Retail Banking, HNI",
150624006876,SAP CO (Controlling) - Value Innovation Labs,Value Innovation Labs,6-11 Yrs,9-15 Lacs PA,"Pune, Mumbai (All Areas)",,,"SAP,SAP CO,Controlling,Profit Centre,Co-cca,Co,Copa,PCA",Just Now,https://www.naukri.com/job-listings-sap-co-controlling-value-innovation-labs-value-innovation-pune-mumbai-all-areas-6-to-11-years-150624006876,https://www.naukri.com/value-innovation-labs-jobs-careers-4926652,Role & responsibilities . Must have done 2 end to end implementation of CO module and 3...,"SAP, SAP CO, Controlling, Profit Centre, Co-cca, Co, Copa, PCA",https://img.naukimg.com/logo_images/v2/mobile/default-mobiletrans-jd.png
150624005623,Sales Development Executive,Chemical Manufacturer,3-8 Yrs,3-8 Lacs PA,"Kolhapur, Pune, Mumbai (All Areas)",,,"Retail Sales,Sales,Channel Sales,Retail,Channel,Development,Sales development",Few Hours Ago,https://www.naukri.com/job-listings-sales-development-executive-peoplestrong-kolhapur-pune-mumbai-all-areas-3-to-8-years-150624005623,,Do share cv on tejashree.jadhav@taggd.in or only whatsapp on 8879064319. .,"Retail Sales, Sales, Channel Sales, Retail, Channel, Development, Sales development",https://img.naukimg.com/logo_images/groups/v1/454780.gif
140624501438,Supplier Development Engineer (SDE),Wartsila India Ltd.,5-10 Yrs,Not disclosed,"Mumbai, Pune, Khopoli",4.4,233  Reviews,"Supply chain management,SAP,Kaizen,Renewable energy,ISO 14001,Manufacturing process,Cost reduction,Material testing",1 Day Ago,https://www.naukri.com/job-listings-supplier-development-engineer-sde-wartsila-india-ltd-mumbai-pune-khopoli-5-to-10-years-140624501438,https://www.naukri.com/wartsila-india-jobs-careers-1817454,"Reviewing material certification against material specifications, non-destructive exami...","Supply chain management, SAP, Kaizen, Renewable energy, ISO 14001, Manufacturing process, Cost reduction, Material testing",
140624011344,Sap Sd S4 Hana Consultant,Protiviti India,6-10 Yrs,8-14 Lacs PA,"Pune, Mumbai (All Areas)",3.4,287  Reviews,"Sap S Hana,S4 hana,SAP SD,Sap Sales And Distribution,SAP Presales,Sales,SAP,S",1 Day Ago,https://www.naukri.com/job-listings-sap-sd-s4-hana-consultant-protiviti-india-pune-mumbai-all-areas-6-to-10-years-140624011344,https://www.naukri.com/protiviti-india-jobs-careers-827577,Cross module experience between SAP FI and MM etc is requiredPreferred candidate profil...,"Sap S Hana, S4 hana, SAP SD, Sap Sales And Distribution, SAP Presales, Sales, SAP, S",https://img.naukimg.com/logo_images/groups/v1/4800044.gif
140624005551,CASA Sales Officer (Fresher) || Largest Bank || Maharashtra,Yuva Global Services,0-4 Yrs,1.5-4 Lacs PA,"Mumbai, Pune, Mumbai (All Areas)",,,"Saving Account,Casa,Casa Acquisition,Casa Sales,Current Account,Corporate Salary,Retail Banking,HNI",1 Day Ago,https://www.naukri.com/job-listings-casa-sales-officer-fresher-largest-bank-maharashtra-yuva-global-services-mumbai-pune-mumbai-all-areas-0-to-4-years-140624005551,https://www.naukri.com/yuva-global-services-jobs-careers-5005956,required for CASA Accounts Immediate joiner preferred,"Saving Account, Casa, Casa Acquisition, Casa Sales, Current Account, Corporate Salary, Retail Banking, HNI",
130624007353,Training Manager Agency,Care Health Insurance (CHI),2-5 Yrs,Not disclosed,"Pune, Mumbai (All Areas)",3.7,1590  Reviews,"Sales Training,Training,BFSI,Insurance Training,Agency,Sales,Insurance,Management",2 Days Ago,https://www.naukri.com/job-listings-training-manager-agency-care-health-insurance-chi-pune-mumbai-all-areas-2-to-5-years-130624007353,https://www.naukri.com/care-health-insurance-chi-jobs-careers-2234964,Candidates with insurance experience will be preferred Good stand up training skills wi...,"Sales Training, Training, BFSI, Insurance Training, Agency, Sales, Insurance, Management",https://www.naukri.com/hotjobs/images/v3/carehealth_nov22.gif
130624007032,SAP PIPO,Protiviti India,6-10 Yrs,8-18 Lacs PA,"Hybrid - Pune, Mumbai (All Areas)",3.4,287  Reviews,"Sap Popi,SAP PIPO,SAP PI,Process Integration,Integration,SAP,PI,Process",2 Days Ago,https://www.naukri.com/job-listings-sap-pipo-protiviti-india-pune-mumbai-all-areas-6-to-10-years-130624007032,https://www.naukri.com/protiviti-india-jobs-careers-827577,Must be willing to travel overseas. Preferred candidate profile . .,"Sap Popi, SAP PIPO, SAP PI, Process Integration, Integration, SAP, PI, Process",https://img.naukimg.com/logo_images/groups/v1/4800044.gif
170524006632,Wordpress Developer,Coforge,5-10 Yrs,Not disclosed,"Noida, Pune, Bangalore Rural",3.5,3973  Reviews,"Wordpress,Html/Css,Unit Testing,Rest Api Development,Javascript,React.Js,Cs,Software testing",5 Days Ago,https://www.naukri.com/job-listings-wordpress-developer-coforge-noida-pune-bangalore-rural-5-to-10-years-170524006632,https://www.naukri.com/coforge-jobs-careers-24468,"JD: . 4+ years of professional experience in WordPress development Proficiency in HTML,...","Wordpress, Html/Css, Unit Testing, Rest Api Development, Javascript, React.Js, Cs, Software testing",https://img.naukimg.com/logo_images/groups/v1/233334.gif
170524005750,Principal Java Microservice Developer-Banking,Oracle,9-14 Yrs,30-40 Lacs PA,"Hybrid - Hyderabad, Pune, Bengaluru",3.8,4494  Reviews,"JAVA,Oracle Database,Cloud,Microservices,risk management,Oracle APEX,SaaS,CI/CD",5 Days Ago,https://www.naukri.com/job-listings-principal-java-microservice-developer-banking-oracle-hyderabad-pune-bengaluru-9-to-14-years-170524005750,https://www.naukri.com/oracle-jobs-careers-6101,Short description displayed on job tileCalling all Java-based Engineers for the MRF te...,"JAVA, Oracle Database, Cloud, Microservices, risk management, Oracle APEX, SaaS, CI/CD",https://img.naukimg.com/logo_images/groups/v1/18850.gif
160524009331,Senior Reltio/Informatica MDM Developer- Iqvia,IQVIA,8-13 Yrs,Not disclosed,"Noida, Pune, Bengaluru",4.0,3582  Reviews,"MDM,Master Data Management,ETL,Reltio,Informatica Mdm,Informatica Master Data Management,Informatica,Data",4 Days Ago,https://www.naukri.com/job-listings-senior-reltio-informatica-mdm-developer-iqvia-iqvia-noida-pune-bengaluru-8-to-13-years-160524009331,https://www.naukri.com/iqvia-jobs-careers-314023,Project Role: Reltio / Informatica MDM Developer . Work Experience: 8 to 15 Years. Work...,"MDM, Master Data Management, ETL, Reltio, Informatica Mdm, Informatica Master Data Management, Informatica, Data",https://www.naukri.com/hotjobs/images/v3/Iqvia_sept20.gif
130624009602,Design Engineer (Automotive/ Catia V5)  / Trainee Design Engineer,PIONEER DESIGN,0-5 Yrs,1-5 Lacs PA,"Hybrid - Hyderabad, Pune, Bangalore Rural",,,"Catia V5,plastic,drafting,cad,design,interior,Design engineering,Training",2 Days Ago,https://www.naukri.com/job-listings-design-engineer-automotive-catia-v5-trainee-design-engineer-pioneer-design-hyderabad-pune-bangalore-rural-0-to-5-years-130624009602,,3) Intern (CATIA V5 / Automotive Product Design) . Advantage: Successful completion of ...,"Catia V5, plastic, drafting, cad, design, interior, Design engineering, Training",https://img.naukri.com/logo_images/v3/897582.gif
120624911208,Software Development Lead,Accenture,3-7 Yrs,Not disclosed,"Hyderabad, Pune, Gurugram",4.0,47695  Reviews,"sharepoint online development,powerapps,data integration tools,software development methodologies,agile,c#,python,software development",3 Days Ago,https://www.naukri.com/job-listings-software-development-lead-accenture-solutions-pvt-ltd-hyderabad-pune-gurugram-3-to-7-years-120624911208,https://www.naukri.com/accenture-jobs-careers-7682,"Apply knowledge of technologies, applications, methodologies, processes and tools to su...","sharepoint online development, powerapps, data integration tools, software development methodologies, agile, c#, python, software development",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
120624013374,Tech Mahindra immediate Hiring For ServiceNow Integration Developer,Tech Mahindra,5-10 Yrs,10-20 Lacs PA,"Hybrid - Hyderabad, Pune, Bengaluru",3.7,28247  Reviews,"Rest Api Integration,Integration,Servicenow,ITSM,SOAP,Flow designer,Flow,Design",2 Days Ago,https://www.naukri.com/job-listings-tech-mahindra-immediate-hiring-for-servicenow-integration-developer-tech-mahindra-hyderabad-pune-bengaluru-5-to-10-years-120624013374,https://www.naukri.com/tech-mahindra-jobs-careers-1066,Any ServiceNow mainline certification CSA / CAD/CIS Proficiency in ServiceNow platform ...,"Rest Api Integration, Integration, Servicenow, ITSM, SOAP, Flow designer, Flow, Design",https://www.naukri.com/hotjobs/images/v3/TechM_Feb23.gif
120624012728,"AEM, functional testing, API testing(using Postman), Mobile testing",Cognizant,4-9 Yrs,Not disclosed,"Hybrid - Kolkata, Hyderabad, Pune",3.9,42955  Reviews,"API Testing,Aem,Functional Testing,Mobile Testing,Functional,Software testing,API,Postman",3 Days Ago,https://www.naukri.com/job-listings-aem-functional-testing-api-testing-using-postman-mobile-testing-cognizant-kolkata-hyderabad-pune-4-to-9-years-120624012728,https://www.naukri.com/cognizant-jobs-careers-2114,JD - Should have 6+ years experience in content management & functional testing Should ...,"API Testing, Aem, Functional Testing, Mobile Testing, Functional, Software testing, API, Postman",https://www.naukri.com/hotjobs/images/v3/cognizant_apr22.gif
120624012336,Network Engineer,Infosys,3-8 Yrs,Not disclosed,"Hybrid - Hyderabad, Pune, Bengaluru",3.8,33083  Reviews,"Networking,Fortigate,Network Engineering,Cisco ASA,Checkpoint Firewall,Infrastructure Security,Routing,Switching",1 Day Ago,https://www.naukri.com/job-listings-network-engineer-infosys-hyderabad-pune-bengaluru-3-to-8-years-120624012336,https://www.naukri.com/infosys-jobs-careers-11244,"Educational Requirements Bachelor of Engineering, MCA, Mtech, BSC, MSC, BTECH, BCAPrefe...","Networking, Fortigate, Network Engineering, Cisco ASA, Checkpoint Firewall, Infrastructure Security, Routing, Switching",https://www.naukri.com/hotjobs/images/v3/infosys_nov13.gif
120624010804,Deloitte | Hiring | Program Manager-Digital Banking Technologies-PAN I,Deloitte,10-16 Yrs,Not disclosed,"Hyderabad, Pune, Bengaluru",3.9,14519  Reviews,"Program Management,PMP Trained,digital platforms,Digital Channels,Mobile Banking,Training,PMP,Program",3 Days Ago,https://www.naukri.com/job-listings-deloitte-hiring-program-manager-digital-banking-technologies-pan-i-deloitte-hyderabad-pune-bengaluru-10-to-16-years-120624010804,https://www.naukri.com/deloitte-jobs-careers-1706,"In addition to living our purpose, Manager across our organization must strive to be: ....","Program Management, PMP Trained, digital platforms, Digital Channels, Mobile Banking, Training, PMP, Program",https://img.naukimg.com/logo_images/groups/v1/224154.gif
